,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
127,Nerve,2016,PG-13,27 Jul 2016,96 min,"Action, Adventure, Crime, Drama, Mystery, Thriller","Henry Joost, Ariel Schulman","Jessica Sharzer (screenplay by), Jeanne Ryan (based on the novel by)","Emma Roberts, Dave Franco, Emily Meade, Miles Heizer","A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers.""",English,USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTUzOTg1OTM4NV5BMl5BanBnXkFtZTgwMTg2Mjg0OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.6,"99,832",tt3531824,movie,25 Oct 2016,"$38,562,379",Keep Your Head,http://www.playnerve.com/,True
128,Bad Moms,2016,R,29 Jul 2016,100 min,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun and comedic self-indulgence.",English,USA,3 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjIwNzE5MTgwNl5BMl5BanBnXkFtZTgwNjM4OTA0OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.2,"98,047",tt4651520,movie,01 Nov 2016,"$113,217,955",Block Entertainment,http://stxmovies.com/badmoms/,True
129,Equity,2016,R,29 Jul 2016,100 min,Drama,Meera Menon,"Sarah Megan Thomas (story by), Alysia Reiner (story by), Amy Fox (story by), Amy Fox (screenplay)","Anna Gunn, James Purefoy, Sarah Megan Thomas, Alysia Reiner",Senior investment banker Naomi Bishop is threatened by a financial scandal and must untangle a web of corruption.,English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTU3Mjc3NDY0M15BMl5BanBnXkFtZTgwNDUxMjExOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,5.5,"3,063",tt3958780,movie,13 Dec 2016,"$1,605,197",Broad Street Pictures,N/A,True
130,Gleason,2016,R,29 Jul 2016,110 min,Documentary,Clay Tweel,Clay Tweel,"Steve Gleason, Mike Gleason, Scott Fujita, Mike McKenzie","After he is diagnosed with ALS, former professional football player Steve Gleason begins making a video diary for his unborn son, as he, his wife, and their friends and family work to raise money for ALS patients as his disease progresses.",English,USA,10 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMTc0MDQ4MTk0NV5BMl5BanBnXkFtZTgwODU1NjAzOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,8.4,"2,064",tt4632316,movie,01 Nov 2016,"$576,589",Dear Rivers Production,https://gleasonmovie.com/,True
131,Indignation,2016,R,11 Aug 2016,110 min,"Drama, Romance",James Schamus,"Philip Roth (based on the novel by), James Schamus (written for the screen by)","Tijuana Ricks, Sue Dahlman, Jason Jiang, Logan Lerman","In 1951, Marcus, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with sexual repression and cultural disaffection, amid the ongoing Korean War.","English, Hebrew","USA, China",4 nominations.,https://m.media-amazon.com/images/M/MV5BMjIyNDg4OTYwOF5BMl5BanBnXkFtZTgwOTQ3ODgwOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,6.8,"10,375",tt4193394,movie,08 Nov 2016,"$3,399,841",Likely Story,http://indignationfilm.com/,True
132,Into the Forest,2015,R,29 Jul 2016,101 min,"Drama, Sci-Fi, Thriller",Patricia Rozema,"Patricia Rozema, Jean Hegland (based on the novel by)","Ellen Page, Evan Rachel Wood, Max Minghella, Callum Keith Rennie","After a massive power outage, two sisters learn to survive on their own in their isolated woodland home.",English,Canada,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4MDkzNDMxMl5BMl5BanBnXkFtZTgwOTE3ODg4ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,5.9,"15,390",tt2625810,movie,N/A,N/A,N/A,N/A,True
133,Shin Godzilla,2016,Not Rated,29 Jul 2016,120 min,"Action, Adventure, Drama, Horror, Sci-Fi","Hideaki Anno, Shinji Higuchi(co-director)","Hideaki Anno, Sean Whitley (english version)","Hiroki Hasegawa, Yutaka Takenouchi, Satomi Ishihara, Ren Osugi",Japan is plunged into chaos upon the appearance of a giant monster.,"Japanese, Japanese Sign Language, English, German",Japan,13 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BODQ4ZmIzNWMtY2NiYi00MmM1LWFjMGQtMDE0Nzc1NzhjNjEyXkEyXkFqcGdeQXVyNDUwNzM4MzQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.7,"16,648",tt4262980,movie,01 Aug 2017,"$1,908,028",Toho Company,http://www.funimationfilms.com/movie/shingodzilla/,True
134,Suicide Squad,2016,PG-13,05 Aug 2016,123 min,"Action, Adventure, Fantasy, Sci-Fi",David Ayer,David Ayer,"Will Smith, Jaime FitzSimons, Ike Barinholtz, Margot Robbie",A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,"English, Japanese, Spanish",USA,Won 1 Oscar. Another 16 wins & 37 nominations.,https://m.media-amazon.com/images/M/MV5BMjM1OTMxNzUyM15BMl5BanBnXkFtZTgwNjYzMTIzOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.1,"516,073",tt1386697,movie,13 Dec 2016,"$325,021,779",Warner Bros. Pictures,http://www.suicidesquad.com/,True
135,Bobby Sands: 66 Days,2016,N/A,05 Aug 2016,105 min,"Documentary, Biography, History",Brendan Byrne,N/A,"Gerry Adams, Mario Biaggi, Seán Donlon, Martin McCann","In the spring of 1981 Irish Republican Bobby Sands' 66-day hunger strike brought the attention of the world to his cause. Drawing on an Irish Republican tradition of martyrdom, Sands' ...",English,"Ireland, UK",2 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BOTY4ZDYwNjUtMWUxNy00YzJiLTg4NWItY2YxMTdmODE3OTRhXkEyXkFqcGdeQXVyMjQ2OTc4NjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.1,218,tt5931144,movie,N/A,"$43,556",Fine Point Films,http://www.66daysthefilm.com/,True
136,Misfortune,2016,N/A,05 Aug 2016,90 min,"Crime, Drama, Thriller",Desmond Devenish,"Xander Bailey, Desmond Devenish","Desmond Devenish, Xander Bailey, Jenna Kanell, Kevin Gage","When a young man, down on his luck, learns about his father's killer's parole, it sets off a cat and mouse chase through the hostile desert, searching for a hidden family inheritance.",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BYzMwNzk5NzctMTc1Yi00MTA1LTlmYTMtNDczNmFiMWM5ZjlkXkEyXkFqcGdeQXVyMzMzOTQxMDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,4.5,180,tt3731176,movie,02 Jan 2018,N/A,Gunnison Films,N/A,True
137,Nine Lives,2016,PG,05 Aug 2016,87 min,"Comedy, Drama, Family, Fantasy",Barry Sonnenfeld,"Gwyn Lurie, Matt Allen, Caleb Wilson, Dan Antoniazzi, Ben Shiffrin","Kevin Spacey, Jennifer Garner, Robbie Amell, Cheryl Hines",A stuffy businessman finds himself trapped inside the body of his family's cat.,English,"France, China, Canada",N/A,https://m.media-amazon.com/images/M/MV5BMzEzMjkwMjc3NV5BMl5BanBnXkFtZTgwMzc0NjY5ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '11/100'}]",11,5.3,"17,895",tt4383594,movie,01 Nov 2016,"$19,637,449",EuropaCorp,http://ninelivesmovie.com/,True
138,Pete's Dragon,2016,PG,12 Aug 2016,102 min,"Action, Adventure, Comedy, Family, Fantasy",David Lowery,"David Lowery (screenplay by), Toby Halbrooks (screenplay by), Malcolm Marmorstein (based on a screenplay by), Seton I. Miller (based on a story by), S.S. Field (based on a story by)","Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence","The adventures of an orphaned boy named Pete and his best friend Elliot, who just so happens to be a dragon.",English,USA,2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjA4NDYxNzYzOF5BMl5BanBnXkFtZTgwNzU1NzcwODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.7,"48,536",tt2788732,movie,29 Nov 2016,"$76,228,119",Walt Disney Pictures,http://movies.disney.com/petes-dragon-2016,True
139,Anthropoid,2016,R,09 Sep 2016,120 min,"Biography, History, Thriller, War",Sean Ellis,"Sean Ellis, Anthony Frewin","Jamie Dornan, Cillian Murphy, Brian Caspe, Karel Hermánek Jr.","Based on the extraordinary true story of Operation Anthropoid, the WWII mission to assassinate SS General Reinhard Heydrich, the main architect behind the Final Solution and the Reich's third in command after Hitler and Himmler.","English, Czech, German","Czech Republic, UK, USA, France",1 win & 16 nominations.,https://m.media-amazon.com/images/M/MV5BMjIxNzE0NjY1Nl5BMl5BanBnXkFtZTgwNjYzOTkxOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.2,"37,379",tt4190530,movie,01 Nov 2016,"$2,959,288",LD Entertainment,http://www.bleeckerstreetmedia.com/anthropoid,True
140,Disorder,2015,Unrated,19 Aug 2016,98 min,"Drama, Thriller",Alice Winocour,"Alice Winocour, Jean-Stéphane Bron (in collaboration with)","Matthias Schoenaerts, Diane Kruger, Paul Hamy, Zaïd Errougui-Demonsant","Vincent is an ex-soldier with PTSD who is hired to protect the wife and child of a wealthy Lebanese businessman while he's out of town. Despite the apparent tranquility in Maryland, Vincent perceives an external threat.",French,"France, Belgium",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTk5Mjk5NTUwNV5BMl5BanBnXkFtZTgwNzU2Mzk2OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.2,"4,914",tt4085084,movie,12 Aug 2016,"$38,337",Scope Pictures,N/A,True
141,Hell or High Water,2016,R,26 Aug 2016,102 min,"Action, Crime, Drama, Thriller, Western",David Mackenzie,Taylor Sheridan,"Dale Dickey, Ben Foster, Chris Pine, William Sterchi",A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.,English,USA,Nominated for 4 Oscars. Another 42 wins & 157 nominations.,https://m.media-amazon.com/images/M/MV5BMTg4NDA1OTA5NF5BMl5BanBnXkFtZTgwMDQ2MDM5ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.6,"171,021",tt2582782,movie,22 Nov 2016,"$26,973,524",Film 44,http://hellorhighwater.movie,True
142,Little Men,2016,PG,04 May 2017,85 min,Drama,Ira Sachs,"Mauricio Zacharias, Ira Sachs","Theo Taplitz, John Procaccino, Ching Valdes-Aran, Stan Carp",A new pair of best friends have their bond tested by their parents' battle over a dress shop lease.,"English, Spanish","USA, Greece, Brazil",1 win & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTkwOTIwNjk2Nl5BMl5BanBnXkFtZTgwOTg4OTk4ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,6.7,"5,959",tt4919484,movie,13 Dec 2016,"$702,191",Race Point Films,http://www.littlemenfilm.com/,True
143,Sausage Party,2016,R,12 Aug 2016,89 min,"Animation, Adventure, Comedy, Fantasy","Greg Tiernan, Conrad Vernon","Kyle Hunter (screenplay by), Ariel Shaffir (screenplay by), Seth Rogen (screenplay by), Evan Goldberg (screenplay by), Seth Rogen (story by), Evan Goldberg (story by), Jonah Hill (story by)","Alistair Abell, Iris Apatow, Sugar Lyn Beard, Michael Cera",A sausage strives to discover the truth about his existence.,English,USA,1 win & 24 nominations.,https://m.media-amazon.com/images/M/MV5BMjkxOTk1MzY4MF5BMl5BanBnXkFtZTgwODQzOTU5ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.2,"155,160",tt1700841,movie,08 Nov 2016,"$97,661,826",Sony Pictures,http://www.sausagepartymovie.com/site/,True
144,When Elephants Were Young,2016,N/A,12 Aug 2016,90 min,"Documentary, Adventure, Drama, Family",Patricia Sims,"Michael Clark, Patricia Sims",William Shatner,"A young man and his young elephant street beg in gritty Bangkok amid the controversial elephant business that threatens their survival, until the opportunity comes to release the elephant ...",English,"Canada, Thailand",1 win.,https://m.media-amazon.com/images/M/MV5BMTUzODU0NzM5OV5BMl5BanBnXkFtZTgwMDYxOTEyNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,75,tt2101347,movie,17 Jan 2017,N/A,N/A,N/A,True
145,Ben-Hur,1959,G,29 Jan 1960,212 min,"Adventure, Drama, History",William Wyler,"Lew Wallace (novel), Karl Tunberg (screenplay)","Charlton Heston, Jack Hawkins, Haya Harareet, Stephen Boyd","When a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.",English,USA,Won 11 Oscars. Another 17 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,8.1,"197,900",tt0052618,movie,13 Sep 2005,N/A,MGM,N/A,True
146,Imperium,2016,R,19 Aug 2016,109 min,"Crime, Drama, Thriller",Daniel Ragussis,"Michael German (story), Joe Turner Lin (Story Consultant), Daniel Ragussis (screenplay)","Daniel Radcliffe, Toni Collette, Tracy Letts, Sam Trammell","A young FBI agent, eager to prove himself in the field, goes undercover as a white supremacist.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTk5MzY4MDkwOV5BMl5BanBnXkFtZTgwMzY4MzczOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.5,"36,437",tt4781612,movie,01 Nov 2016,N/A,Tycor International Film Company,N/A,True
147,Kubo and the Two Strings,2016,PG,19 Aug 2016,101 min,"Animation, Action, Adventure, Family, Fantasy",Travis Knight,"Marc Haimes (screenplay by), Chris Butler (screenplay by), Shannon Tindle (story by), Marc Haimes (story by)","Art Parkinson, Charlize Theron, Brenda Vaccaro, Cary-Hiroyuki Tagawa",A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.,English,USA,Nominated for 2 Oscars. Another 33 wins & 60 nominations.,https://m.media-amazon.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.8,"102,983",tt4302938,movie,22 Nov 2016,"$48,019,281",Focus Features,http://www.kubothemovie.com/,True
148,Lo and Behold: Reveries of the Connected World,2016,PG-13,19 Aug 2016,98 min,Documentary,Werner Herzog,N/A,"Werner Herzog, Leonard Kleinrock, Bob Kahn, Danny Hillis",Werner Herzog's exploration of the Internet and the connected world.,English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNzg1NTQ0MjYwNl5BMl5BanBnXkFtZTgwMjk1NjYwOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.1,"10,295",tt5275828,movie,22 Nov 2016,"$594,452",Saville Productions,http://www.loandbeholdfilm.com/,True
149,Morris from America,2016,R,19 Aug 2016,91 min,"Comedy, Drama, Romance",Chad Hartigan,Chad Hartigan,"Markees Christmas, Craig Robinson, Carla Juri, Patrick Güldenberg",The romantic and coming-of-age misadventures of a 13-year-old American living in Germany.,"German, English","Germany, USA",3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BNDgyMzU5MTc2Ml5BMl5BanBnXkFtZTgwMTYwNzcxOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.2,"4,618",tt3652862,movie,N/A,"$88,932",A24 and DIRECTV,http://morrisfromamerica-movie.com/,True
150,The People vs. Fritz Bauer,2015,R,01 Oct 2015,105 min,"Biography, Drama, Thriller",Lars Kraume,"Lars Kraume (screenplay), Olivier Guez (screenplay), Brian Cordray (Story Consultant)","Rüdiger Klink, Burghart Klaußner, Andrej Kaminsky, Jörg Schüttauf",The story of the man who brought high-ranking German Nazi criminal Adolf Eichmann to justice.,"German, English, Yiddish, Spanish",Germany,13 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNjFjOGRjYjgtNGJjYi00Njg2LTlkMTItYjg4NWQ5OTRmYTczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.1,"3,419",tt4193400,movie,N/A,"$277,636",Westdeutscher Rundfunk,http://www.derstaatgegenfritzbauer.de/,True
151,War Dogs,2016,R,19 Aug 2016,114 min,"Comedy, Crime, Drama, War",Todd Phillips,"Stephen Chin (screenplay), Todd Phillips (screenplay), Jason Smilovic (screenplay), Guy Lawson (Rolling Stone article ""Arms and the Dudes"")","Miles Teller, Steve Lantz, Gregg Weiner, David Packouz","Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan.","English, Arabic, Albanian, Romanian","USA, Cambodia",Nominated for 1 Golden Globe. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjEyNzQ0NzM4MV5BMl5BanBnXkFtZTgwMDI0ODM2OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.1,"149,261",tt2005151,movie,22 Nov 2016,"$43,017,433",Warner Bros. Pictures,http://www.wardogsthemovie.com/,True
152,Don't Breathe,2016,R,26 Aug 2016,88 min,"Crime, Horror, Thriller",Fede Alvarez,"Fede Alvarez, Rodo Sayagues","Stephen Lang, Jane Levy, Dylan Minnette, Daniel Zovatto","Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.",English,USA,7 wins & 21 nominations.,https://m.media-amazon.com/images/M/MV5BZGI5ZTU2M2YtZWY4MC00ZDFhLTliYTItZTk1NjdlN2NkMzg2XkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.1,"179,746",tt4160708,movie,29 Nov 2016,"$89,210,468",Ghost House Pictures,http://www.dontbreathe-movie.com/site/,True
153,Hands of Stone,2016,R,26 Aug 2016,111 min,"Action, Biography, Drama, Sport",Jonathan Jakubowicz,Jonathan Jakubowicz,"Edgar Ramírez, Robert De Niro, Usher Raymond, Rubén Blades",The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.,"English, Spanish","Panama, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjQxNzE4ODU1Nl5BMl5BanBnXkFtZTgwMDA4Njk0ODE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.6,"12,573",tt1781827,movie,22 Nov 2016,"$4,711,216",Fuego Films,N/A,True
154,Mechanic: Resurrection,2016,R,26 Aug 2016,98 min,"Action, Adventure, Crime, Thriller",Dennis Gansel,"Lewis John Carlino (based upon the characters created by), Philip Shelby (story by), Philip Shelby (screenplay by), Tony Mosher (screenplay by)","Jason Statham, Jessica Alba, Tommy Lee Jones, Michelle Yeoh","Bishop thought he had put his murderous past behind him, until his most formidable foe kidnaps the love of his life. Now he is forced to complete three impossible assassinations, and do what he does best: make them look like accidents.","English, Portuguese, Thai, Bulgarian","France, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjYwODExNzUwMV5BMl5BanBnXkFtZTgwNTgwNjUyOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.7,"65,365",tt3522806,movie,22 Nov 2016,"$21,203,260",Summit Entertainment,http://www.mechanic.movie/,True
155,Mia Madre,2015,R,26 Aug 2016,106 min,Drama,Nanni Moretti,"Nanni Moretti (story), Valia Santella (story), Gaia Manzini (story), Chiara Valerio (story), Nanni Moretti (screenplay), Francesco Piccolo (screenplay), Valia Santella (screenplay)","Margherita Buy, John Turturro, Giulia Lazzarini, Nanni Moretti","Margherita, a director in the middle of an existential crisis, has to deal with the inevitable and still unacceptable loss of her mother.","Italian, English, French","Italy, France, Germany",11 wins & 23 nominations.,https://m.media-amazon.com/images/M/MV5BMTU5OTM2MDQxNV5BMl5BanBnXkFtZTgwMTg3OTY2OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.8,"6,121",tt3013610,movie,N/A,N/A,N/A,N/A,True
156,La La Land,2016,PG-13,25 Dec 2016,128 min,"Comedy, Drama, Music, Musical, Romance",Damien Chazelle,Damien Chazelle,"Ryan Gosling, Emma Stone, Amiée Conn, Terry Walters","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",English,"USA, Hong Kong",Won 6 Oscars. Another 215 wins & 254 nominations.,https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,8.0,"419,427",tt3783958,movie,25 Apr 2017,"$151,058,124",Liongate Films,http://www.lalaland.movie/,True
157,The 9th Life of Louis Drax,2016,R,02 Sep 2016,108 min,"Mystery, Thriller",Alexandre Aja,"Liz Jensen (based on the novel by), Max Minghella (screenplay)","Aiden Longworth, Sarah Gadon, Michael Adamthwaite, Beckham Skodje",A psychologist who begins working with a young boy who has suffered a near-fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality.,English,"UK, Canada, USA",2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ0NjQxNDk4NV5BMl5BanBnXkFtZTgwMjE0ODc4OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.3,"11,859",tt3991412,movie,07 Feb 2017,N/A,Lionsgate&#39;s Summit Premiere and Miramax,http://www.louis-drax-movie.com/,True
158,The Light Between Oceans,2016,PG-13,02 Sep 2016,133 min,"Drama, Romance",Derek Cianfrance,"Derek Cianfrance (written for the screen by), M.L. Stedman (novel)","Michael Fassbender, Alicia Vikander, Rachel Weisz, Florence Clery",A lighthouse keeper and his wife living off the coast of Western Australia raise a baby they rescue from a drifting rowing boat.,English,"UK, New Zealand, USA",1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BNTI1NzQzMjgxOF5BMl5BanBnXkFtZTgwOTY1OTY2OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.2,"44,806",tt2547584,movie,24 Jan 2017,"$12,533,911",Dreamworks Pictures,N/A,True
159,Morgan,2016,R,02 Sep 2016,92 min,"Action, Horror, Sci-Fi, Thriller",Luke Scott,Seth W. Owen,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare",A corporate risk-management consultant must decide whether or not to terminate an artificially created humanoid being.,"English, Mandarin",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1MjYyNDkxN15BMl5BanBnXkFtZTgwMTgxODAwOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.8,"34,535",tt4520364,movie,13 Dec 2016,"$3,912,052",Scott Free Films,http://www.foxmovies.com/movies/morgan,True
