,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
134,Woman Walks Ahead,2017,R,29 Jun 2018,101 min,"Biography, Drama, History, Western",Susanna White,Steven Knight,"Jessica Chastain, Louisa Krause, Boots Southerland, Chaske Spencer","Catherine Weldon, a portrait painter from 1890s Brooklyn, travels to Dakota to paint a portrait of Sitting Bull and becomes embroiled in the Lakota peoples' struggle over the rights to their land.","English, Sioux",USA,N/A,https://m.media-amazon.com/images/M/MV5BNjE1M2NlODEtYzMzZi00ZWUzLWEwMGItMTYzOTYyODU2ZDlhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.5,"3,115",tt5436228,movie,28 Aug 2018,N/A,A24 and DIRECTV,N/A,True
135,The First Purge,2018,R,04 Jul 2018,98 min,"Action, Horror, Sci-Fi, Thriller",Gerard McMurray,James DeMonaco,"Y'lan Noel, Lex Scott Davis, Joivan Wade, Mugga","America's third political party, the New Founding Fathers of America, comes to power and conducts an experiment: no laws for 12 hours on Staten Island. No one has to stay on the island, but $5,000 is given to anyone who does.","Spanish, English, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BYmVjMWJhMTYtMzUxMC00ODdhLTk3YzMtZDFhNGUyOGFhYTY0XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,5.1,"36,246",tt6133466,movie,18 Sep 2018,N/A,Universal Pictures,http://www.thefirstpurge.com,True
136,Ant-Man and the Wasp,2018,PG-13,06 Jul 2018,118 min,"Action, Adventure, Comedy, Sci-Fi",Peyton Reed,"Chris McKenna, Erik Sommers, Paul Rudd, Andrew Barrer, Gabriel Ferrari, Stan Lee (based on the Marvel Comics by), Larry Lieber (based on the Marvel Comics by), Jack Kirby (based on the Marvel Comics by)","Paul Rudd, Evangeline Lilly, Michael Peña, Walton Goggins","As Scott Lang balances being both a Super Hero and a father, Hope van Dyne and Dr. Hank Pym present an urgent new mission that finds the Ant-Man fighting alongside The Wasp to uncover secrets from their past.","English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BYjcyYTk0N2YtMzc4ZC00Y2E0LWFkNDgtNjE1MzZmMGE1YjY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.1,"191,018",tt5095030,movie,16 Oct 2018,N/A,Walt Disney Pictures,https://marvel.com/antman,True
137,Sorry to Bother You,2018,R,13 Jul 2018,111 min,"Comedy, Fantasy, Sci-Fi",Boots Riley,Boots Riley,"LaKeith Stanfield, Tessa Thompson, Jermaine Fowler, Omari Hardwick","In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNjgwMmI4YzUtZGI2Mi00M2MwLWIyMmMtZWYzMWZmNzAyNmYwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.0,"34,519",tt5688932,movie,23 Oct 2018,N/A,Annapurna Pictures,http://sorrytobotheryou.movie/,True
138,Whitney,2011–2013,N/A,N/A,30 min,Comedy,N/A,Whitney Cummings,"Whitney Cummings, Chris D'Elia, Rhea Seehorn, Zoe Lister-Jones","A girl, a guy, and their friends are twenty-somethings living in Chicago.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3NjY3NjAyN15BMl5BanBnXkFtZTcwODc3MzM3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,"12,077",tt1850458,series,N/A,N/A,N/A,N/A,True
139,Hotel Transylvania 3: Summer Vacation,2018,PG,13 Jul 2018,97 min,"Animation, Adventure, Comedy, Family, Fantasy",Genndy Tartakovsky,"Genndy Tartakovsky, Michael McCullers","Adam Sandler, Andy Samberg, Selena Gomez, Kevin James","Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.","English, Spanish, German, Russian",USA,N/A,https://m.media-amazon.com/images/M/MV5BNjA1MzU5MTY3OF5BMl5BanBnXkFtZTgwNTU5MDA3NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.3,"37,506",tt5220122,movie,25 Sep 2018,N/A,Columbia Pictures / Sony Pictures Animation,N/A,True
140,Skyscraper,2018,PG-13,13 Jul 2018,102 min,"Action, Adventure, Thriller",Rawson Marshall Thurber,Rawson Marshall Thurber,"Dwayne Johnson, Neve Campbell, Chin Han, Roland Møller","A security expert must infiltrate a burning skyscraper, 225 stories above ground, when his family is trapped inside by criminals.","English, Cantonese, Mandarin",USA,N/A,https://m.media-amazon.com/images/M/MV5BOGM3MzQwYzItNDA1Ny00MzIyLTg5Y2QtYTAwMzNmMDU2ZDgxXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.9,"69,619",tt5758778,movie,25 Sep 2018,N/A,Universal Pictures,https://www.skyscrapermovie.com/,True
141,Eighth Grade,2018,R,03 Aug 2018,93 min,"Comedy, Drama",Bo Burnham,Bo Burnham,"Elsie Fisher, Josh Hamilton, Emily Robinson, Jake Ryan",An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMzVlYzgxYjAtYzhhZi00MDc1LTlkZDMtMTRhZWI0MTg5YTRjXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,7.5,"32,937",tt7014006,movie,25 Sep 2018,N/A,A24,N/A,True
142,"Don't Worry, He Won't Get Far on Foot",2018,R,04 Apr 2018,114 min,"Biography, Comedy, Drama",Gus Van Sant,"John Callahan (based on the book by), John Callahan (story by), Gus Van Sant (story by), Jack Gibson (story by), William Andrew Eatman (story by), Gus Van Sant (screenplay by)","Joaquin Phoenix, Jonah Hill, Rooney Mara, Jack Black","On the rocky path to sobriety after a life-changing accident, John Callahan discovers the healing power of art, willing his injured hands into drawing hilarious, often controversial cartoons, which bring him a new lease on life.",English,"France, USA",2 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ2MjQ3OTk2MV5BMl5BanBnXkFtZTgwNjQ0NzA2NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.9,"11,752",tt6288124,movie,02 Oct 2018,N/A,Amazon Studios,http://www.dontworry.movie/,True
143,Shock and Awe,2017,R,20 Jul 2018,90 min,"Biography, Drama, History, Thriller",Rob Reiner,Joey Hartstone,"Woody Harrelson, James Marsden, Rob Reiner, Tommy Lee Jones","A group of journalists covering former President George W. Bush's planned invasion of Iraq in 2003 are skeptical of the President's claim that Saddam Hussein has ""weapons of mass destruction.""",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMDNkOTAzOWEtZjA2NS00ZmI3LWJmODMtYjEyZThhN2IwMjQxXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.8,"2,698",tt5540992,movie,N/A,N/A,N/A,N/A,True
144,Mamma Mia! Here We Go Again,2018,PG-13,20 Jul 2018,114 min,"Comedy, Musical, Romance",Ol Parker,"Ol Parker, Richard Curtis (story by), Ol Parker (story by), Catherine Johnson (story by), Catherine Johnson (based on the original musical ""Mama Mia!"" written by), Judy Craymer (originally conceived by), ABBA (based on the songs of)","Amanda Seyfried, Andy Garcia, Celia Imrie, Lily James","Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.","English, French, Greek","UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjEwMTM3OTI1NV5BMl5BanBnXkFtZTgwNDk5NTY0NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.8,"53,542",tt6911608,movie,09 Oct 2018,N/A,Universal Pictures,https://www.mammamiamovie.com/,True
145,The Equalizer 2,2018,R,20 Jul 2018,121 min,"Action, Crime, Thriller",Antoine Fuqua,"Richard Wenk, Michael Sloan (based on the television series created by), Richard Lindheim (based on the television series created by)","Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean","Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?","English, French, Turkish, Hebrew",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU2OTYzODQyMF5BMl5BanBnXkFtZTgwNjU3Njk5NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.8,"81,867",tt3766354,movie,11 Dec 2018,N/A,Columbia Pictures,http://www.equalizer.movie/site/,True
146,Blindspotting,2018,R,27 Jul 2018,95 min,"Comedy, Crime, Drama",Carlos López Estrada,"Rafael Casal, Daveed Diggs","Daveed Diggs, Rafael Casal, Janina Gavankar, Jasmine Cephas Jones","While on probation, a man begins to re-evaluate his relationship with his volatile best friend.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjgwYTQ4YmEtOTcwYy00NjBlLWI0ZjYtNDM0YmI1OGM0MWY0XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.4,"13,885",tt7242142,movie,20 Nov 2018,N/A,Foley Walkers Studio,N/A,True
147,Unfriended: Dark Web,2018,R,20 Jul 2018,92 min,"Crime, Horror, Mystery, Thriller",Stephen Susco,Stephen Susco,"Colin Woodell, Stephanie Nogueras, Betty Gabriel, Rebecca Rittenhouse","A teen comes into possession of a new laptop and soon discovers that the previous owner is not only watching him, but will also do anything to get it back.","English, American Sign Language, Indonesian",USA,N/A,https://m.media-amazon.com/images/M/MV5BNTI0OWYwZGEtMDNkMy00YTQyLTg2NTgtNWM1N2ViOGU5ZjEzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.8,"11,232",tt4761916,movie,16 Oct 2018,N/A,BH Tilt,https://www.unfriended-darkweb.com/,True
148,Bleach,2004–2012,TV-14,09 Sep 2006,24 min,"Animation, Action, Adventure, Comedy, Drama, Fantasy, Horror, Sci-Fi, Thriller",N/A,Tite Kubo,"Johnny Yong Bosch, Michelle Ruff, Stephanie Sheh, Jamieson Price","High school student Kurosaki Ichigo is unlike any ordinary kid because he can see ghosts. After an accident with a hollow, he got a power.So begins Kurosaki Ichigo's training and duty as a Shinigami, Soul Reaper.","Japanese, English",Japan,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZjE0YjVjODQtZGY2NS00MDcyLThhMDAtZGQwMTZiOWNmNjRiXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,"38,170",tt0434665,series,N/A,N/A,N/A,N/A,True
149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False
150,Mission: Impossible - Fallout,2018,PG-13,27 Jul 2018,147 min,"Action, Adventure, Thriller",Christopher McQuarrie,"Christopher McQuarrie, Bruce Geller (based on the television series created by)","Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.","English, French","USA, China, France, Norway",N/A,https://m.media-amazon.com/images/M/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.8,"212,285",tt4912910,movie,04 Dec 2018,N/A,Paramount Pictures,https://www.missionimpossible.com/,True
151,Teen Titans Go! To the Movies,2018,PG,27 Jul 2018,84 min,"Animation, Action, Comedy, Family, Musical, Sci-Fi","Aaron Horvath, Peter Rida Michail","Michael Jelenic, Aaron Horvath, Jerry Siegel (Superman created by), Joe Shuster (Superman created by), Marv Wolfman (based on characters created by), George Pérez (based on characters created by), Arnold Drake (based on characters created by), Bob Kane (Batman and Robin created by), Bill Finger (Batman and Robin created by), William Moulton Marston (Wonder Woman created by)","Greg Cipes, Scott Menville, Khary Payton, Tara Strong",A villain's maniacal plan for world domination sidetracks five teenage superheroes who dream of Hollywood stardom.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTZhMTIwZDUtYjZjZS00MmViLTg3NzEtNWE5NzI1NDUwNDJmXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.8,"10,665",tt7424200,movie,30 Oct 2018,N/A,Warner Bros. Pictures,http://www.teentitansgo-movie.com/,True
152,Detective Dee: The Four Heavenly Kings,2018,N/A,27 Jul 2018,132 min,"Action, Adventure, Drama, Fantasy",Hark Tsui,Chia-Lu Chang,"Mark Chao, Carina Lau, Shaofeng Feng, Kenny Lin",Detective Dee is forced to defend himself against the accusations of Empress Wu while investigating a crime spree.,Mandarin,"China, Hong Kong",N/A,https://m.media-amazon.com/images/M/MV5BNTRmMzI4OGEtZmJkZC00MjZkLTkyYTEtOGVkZTc3ODlhYzc1XkEyXkFqcGdeQXVyNjgwNTk4Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.3,"1,163",tt6869538,movie,N/A,N/A,N/A,N/A,True
153,Hot Summer Nights,2017,R,27 Jul 2018,107 min,"Comedy, Crime, Drama, Romance",Elijah Bynum,Elijah Bynum,"Timothée Chalamet, Maika Monroe, Alex Roe, Emory Cohen","Circa 1980s, a sheltered teenage boy comes of age during a wild summer he spends in Cape Cod getting rich from selling pot to gangsters, falling in love for the first time, partying and eventually realizing that he is in over his head.",English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BYWEzZDI3NTQtYmFlZi00N2QxLTk0MmYtMThjYjlmZmRlMmVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"6,777",tt3416536,movie,25 Sep 2018,N/A,A24,http://hotsummernights-movie.com/,True
154,Puzzle,2018,R,07 Sep 2018,103 min,Drama,Marc Turtletaub,"Polly Mann (screenplay by), Oren Moverman (screenplay by), Natalia Smirnoff (based on the Argentinian film ""Rompecabezas"" by)","Kelly Macdonald, David Denman, Daniel Stewart Sherman, Austin Abrams","Agnes, taken for granted as a suburban mother, discovers a passion for solving jigsaw puzzles which unexpectedly draws her into a new world - where her life unfolds in ways she could never have imagined.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BM2VjM2QyYjItODk1ZC00OTliLTllZjktZDc3NjA4NTE4YjViXkEyXkFqcGdeQXVyODcyODY1Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.8,"2,716",tt6933454,movie,N/A,N/A,Sony Pictures Classics,https://www.facebook.com/PuzzleMovieUS/,True
155,Christopher Robin,2018,PG,03 Aug 2018,104 min,"Animation, Adventure, Comedy, Drama, Family, Fantasy",Marc Forster,"A.A. Milne (based on characters created by), Ernest Shepard (based on characters created by), Alex Ross Perry (screenplay by), Tom McCarthy (screenplay by), Allison Schroeder (screenplay by), Greg Brooker (story by), Mark Steven Johnson (story by)","Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss","A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjAzOTM2OTAyNF5BMl5BanBnXkFtZTgwNTg5ODg1NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.4,"40,953",tt4575576,movie,N/A,N/A,N/A,N/A,True
156,The Darkest Minds,2018,PG-13,03 Aug 2018,104 min,"Action, Adventure, Drama, Romance, Sci-Fi, Thriller",Jennifer Yuh Nelson,"Chad Hodge (screenplay by), Alexandra Bracken (based upon the novel by)","Amandla Stenberg, Mandy Moore, Bradley Whitford, Harris Dickinson","Imprisoned by an adult world that now fears everyone under 18, a group of teens form a resistance group to fight back and reclaim control of their future.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTUxOGE3OTUtM2I2My00YzE3LTg2NDktZTI3NjE4NDdjMGFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.7,"18,535",tt4073790,movie,30 Oct 2018,N/A,20th Century Fox,http://TheDarkestMinds.com,True
157,The Spy Who Dumped Me,2018,R,03 Aug 2018,117 min,"Action, Adventure, Comedy",Susanna Fogel,"Susanna Fogel, David Iserson","Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis",Audrey and Morgan are best friends who unwittingly become entangled in an international conspiracy when one of the women discovers the boyfriend who dumped her was actually a spy.,"English, Russian, French, Lithuanian, German","USA, Canada",N/A,https://m.media-amazon.com/images/M/MV5BNDY1MTA0NjgyN15BMl5BanBnXkFtZTgwMTEzNDQ4NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.0,"41,841",tt6663582,movie,30 Oct 2018,N/A,Lionsgate,https://www.thespywhodumpedme.movie/,True
158,Never Goin' Back,2018,R,03 Aug 2018,85 min,"Comedy, Crime, Drama",Augustine Frizzell,Augustine Frizzell,"Maia Mitchell, Camila Morrone, Liz Cardenas, Michelle Sherrill","Jessie and Angela, high school dropouts, are taking a week off to chill at the beach. Too bad their house got robbed, rent's due, they're about to get fired, and they're broke.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTg4Mjg5NjQwMF5BMl5BanBnXkFtZTgwOTc1MDg0NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,5.9,"1,318",tt7690016,movie,N/A,N/A,A24,http://nevergoinback.com/,True
159,The Miseducation of Cameron Post,2018,Not Rated,18 Jul 2018,91 min,"Drama, Romance",Desiree Akhavan,"Desiree Akhavan (screenplay), Cecilia Frugiuele (screenplay), Emily M. Danforth (novel)","Chloë Grace Moretz, Steven Hauck, Quinn Shephard, Kerry Butler","In 1993, a teenage girl is forced into a gay conversion therapy center by her conservative guardians.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BNGI5ZDlkN2EtNTY5NC00ZDdjLTkzODktNzkwOGMwODcxZTI4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.7,"9,833",tt6257174,movie,04 Dec 2018,N/A,FilmRise,https://campostfilm.com/,True
160,Billionaire Boys Club,2018,R,17 Jul 2018,108 min,"Biography, Drama, Thriller",James Cox,"James Cox, Captain Mauzner","Ansel Elgort, Kevin Spacey, Taron Egerton, Emma Roberts",A group of wealthy boys in Los Angeles during the early 1980s establish a 'get-rich-quick' scam that turns deadly.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDAxZTE2MzgtZjNjYi00YjE4LWIzNzYtNTQyZWRhMWVhMTc2XkEyXkFqcGdeQXVyNTUzOTUwMTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.6,"7,049",tt5179598,movie,18 Sep 2018,N/A,Vertical Entertainment,N/A,True
161,Dog Days,2001,R,09 Nov 2001,121 min,Drama,Ulrich Seidl,"Veronika Franz, Ulrich Seidl","Maria Hofstätter, Alfred Mrva, Erich Finsches, Gerti Lehner","In a suburb of Vienna during some hot summer days: A teacher who is in bondage to a sleazy pimp, a very importunate hitchhiker, a private detective on the run for some car vandals, a couple...",German,Austria,7 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTI5MDY1MzI5MV5BMl5BanBnXkFtZTcwMzQ5MzUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.1,"5,517",tt0290661,movie,13 Apr 2004,N/A,Arte France Cinéma,N/A,True
162,The Meg,2018,PG-13,10 Aug 2018,113 min,"Action, Horror, Sci-Fi, Thriller",Jon Turteltaub,"Dean Georgaris (screenplay by), Jon Hoeber (screenplay by), Erich Hoeber (screenplay by), Steve Alten (based on the novel ""Meg"" by)","Jason Statham, Bingbing Li, Rainn Wilson, Cliff Curtis","After escaping an attack by what he claims was a 70-foot shark, Jonas Taylor must confront his fears to save those trapped in a sunken submersible.","English, Mandarin","China, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjg0MzA4MDE0N15BMl5BanBnXkFtZTgwMzk3MzAwNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.7,"96,319",tt4779682,movie,13 Nov 2018,N/A,Warner Bros. Pictures,http://TheMeg.movie,True
163,BlacKkKlansman,2018,R,10 Aug 2018,135 min,"Biography, Crime, Drama",Spike Lee,"Charlie Wachtel, David Rabinowitz, Kevin Willmott, Spike Lee, Ron Stallworth (based on the book by)","Alec Baldwin, John David Washington, Isiah Whitlock Jr., Robert John Burke","Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjUyOTE1NjI0OF5BMl5BanBnXkFtZTgwMTM4ODQ5NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.5,"117,903",tt7349662,movie,N/A,N/A,N/A,N/A,True
164,Slender Man,2018,PG-13,10 Aug 2018,93 min,"Horror, Mystery, Thriller",Sylvain White,"David Birke, Victor Surge (based on a character by)","Joey King, Julia Goldani Telles, Jaz Sinclair, Annalise Basso","In a small town in Massachusetts, a group of friends, fascinated by the internet lore of the Slender Man, attempt to prove that he doesn't actually exist - until one of them mysteriously goes missing.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE0MzcwMDAyNl5BMl5BanBnXkFtZTgwMzc4ODg0NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,3.2,"16,568",tt5690360,movie,30 Oct 2018,N/A,Screen Gems,N/A,True
165,A Prayer Before Dawn,2017,R,10 Aug 2018,116 min,"Action, Biography, Crime, Drama, Sport",Jean-Stéphane Sauvaire,"Jonathan Hirschbein (screenplay), Nick Saltrese (screenwriter)","Joe Cole, Pornchanok Mabklang, Vithaya Pansringarm, Panya Yimmumphai",The true story of an English boxer incarcerated in one of Thailand's most notorious prisons as he fights in Muay Thai tournaments to earn his freedom.,"English, Thai","UK, France, China, Cambodia, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMzU5NzhlOGYtODE0YS00ZmUxLWI2YzctNTM0ZWNjMmJjMjBkXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.9,"12,654",tt4080956,movie,09 Oct 2018,N/A,A24 and DIRECTV,http://prayerbeforedawn.movie/,True
166,Crazy Rich Asians,2018,PG-13,15 Aug 2018,120 min,"Comedy, Romance",Jon M. Chu,"Peter Chiarelli (screenplay by), Adele Lim (screenplay by), Kevin Kwan (based on the novel ""Crazy Rich Asians"" by)","Constance Wu, Henry Golding, Michelle Yeoh, Gemma Chan","This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.","English, Mandarin, Cantonese, Hokkien, French",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTYxNDMyOTAxN15BMl5BanBnXkFtZTgwMDg1ODYzNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.0,"77,001",tt3104988,movie,20 Nov 2018,N/A,Warner Bros. Pictures,http://www.crazyrichasiansmovie.com/,True
